BJD - 2454833, Corrected Flux
2321.709703340, 0.999614801,
2321.730135234, 0.999674529,
2321.770998722, 0.999547841,
2321.791430615, 0.999504124,
2321.811862408, 0.999523159,
2321.832294101, 0.999507334,
2321.852725994, 0.999589350,
2321.873157786, 0.999574763,
2321.893589678, 0.999562852,
2321.914021370, 0.999622923,
2321.934453161, 0.999687676,
2321.954885053, 0.999583081,
2321.975316744, 0.999593467,
2321.995748534, 0.999657115,
2322.016180425, 0.999579652,
2322.036612115, 0.999656489,
2322.057043905, 0.999690657,
2322.077475694, 0.999602727,
2322.097907484, 0.999671237,
2322.118339273, 0.999748774,
2322.138771162, 0.999656836,
2322.159202850, 0.999658082,
2322.179634639, 0.999692817,
2322.200066527, 0.999638101,
2322.220498215, 0.999545399,
2322.261361889, 0.999630308,
2322.281793576, 0.999617469,
2322.302225463, 0.999693299,
2322.322657249, 0.999583369,
2322.343088936, 0.999670900,
2322.363520822, 0.999666792,
2322.383952607, 0.999656638,
2322.404384293, 0.999607367,
2322.424816178, 0.999651775,
2322.445247963, 0.999656363,
2322.465679747, 0.999743938,
2322.486111532, 0.999700177,
2322.506543316, 0.999673475,
2322.526975100, 0.999700158,
2322.547406883, 0.999697321,
2322.567838667, 0.999736020,
2322.588270450, 0.999711662,
2322.608702332, 0.999835133,
2322.629134015, 0.999742454,
2322.649565897, 0.999599360,
2322.669997679, 0.999689437,
2322.690429361, 0.999603364,
2322.710861242, 0.999725609,
2322.751724705, 0.999732800,
2322.772156585, 0.999731818,
2322.792588266, 0.999644402,
2322.813020046, 0.999709243,
2322.833451926, 0.999672163,
2322.853883605, 0.999645403,
2322.874315385, 0.999664464,
2322.894747264, 0.999670315,
2322.915178943, 0.999722211,
2322.935610721, 0.999737045,
2322.956042600, 0.999620663,
2322.976474378, 0.999687987,
2322.996906056, 0.999680724,
2323.017337933, 0.999719028,
2323.037769711, 0.999674888,
2323.058201488, 0.999729687,
2323.078633264, 0.999649453,
2323.099065041, 0.999689091,
2323.119496817, 0.999672891,
2323.139928593, 0.999519882,
2323.160360369, 0.999273165,
2323.180792245, 0.999258027,
2323.201223920, 0.999329465,
2323.242087570, 0.999596522,
2323.262519244, 0.999732446,
2323.282951019, 0.999570396,
2323.303382893, 0.999704326,
2323.323814566, 0.999807566,
2323.344246340, 0.999630134,
2323.364678213, 0.999601500,
2323.385109886, 0.999659866,
2323.405541659, 0.999731026,
2323.425973531, 0.999653031,
2323.446405303, 0.999697671,
2323.466837075, 0.999717542,
2323.487268847, 0.999659053,
2323.507700519, 0.999681691,
2323.528132390, 0.999756521,
2323.548564161, 0.999701158,
2323.568995832, 0.999709637,
2323.589427702, 0.999723336,
2323.609859472, 0.999741996,
2323.630291142, 0.999674485,
2323.650723012, 0.999689640,
2323.671154781, 0.999652013,
2323.691586451, 0.999632443,
2323.732450088, 0.999758959,
2323.752881757, 0.999683573,
2323.773313625, 0.999680702,
2323.814177261, 0.999689898,
2323.834608928, 0.999729798,
2323.855040695, 0.999731965,
2323.875472562, 0.999742891,
2323.895904229, 0.999696556,
2323.916335996, 0.999712481,
2323.936767862, 0.999736603,
2323.957199528, 0.999749370,
2323.977631293, 0.999721060,
2323.998063159, 0.999692953,
2324.018494924, 0.999720527,
2324.038926589, 0.999746598,
2324.059358454, 0.999698154,
2324.079790219, 0.999714150,
2324.100221883, 0.999710948,
2324.120653747, 0.999693633,
2324.141085511, 0.999663736,
2324.161517174, 0.999680411,
2324.181949037, 0.999681203,
2324.243244326, 0.999726001,
2324.263676088, 0.999812686,
2324.284107850, 0.999734390,
2324.304539612, 0.999721560,
2324.324971273, 0.999775945,
2324.345403135, 0.999782732,
2324.365834896, 0.999810390,
2324.386266657, 0.999758133,
2324.406698417, 0.999686498,
2324.427130178, 0.999794248,
2324.447561938, 0.999789570,
2324.467993798, 0.999799136,
2324.488425457, 0.999847275,
2324.508857217, 0.999759518,
2324.529289076, 0.999757006,
2324.549720735, 0.999764082,
2324.570152593, 0.999659789,
2324.590584352, 0.999660472,
2324.611016010, 0.999753103,
2324.631447868, 0.999755269,
2324.651879626, 0.999685763,
2324.672311283, 0.999705778,
2324.713174897, 0.999827862,
2324.733606554, 0.999813072,
2324.754038411, 0.999810553,
2324.774470167, 0.999816735,
2324.794901823, 0.999778232,
2324.815333679, 0.999774429,
2324.835765434, 0.999737497,
2324.856197190, 0.999718210,
2324.876628945, 0.999754567,
2324.897060700, 0.999741898,
2324.917492454, 0.999787941,
2324.937924309, 0.999666145,
2324.958355963, 0.999690494,
2324.978787717, 0.999706643,
2324.999219470, 0.999624320,
2325.019651224, 0.999781245,
2325.040083077, 0.999756583,
2325.060514730, 0.999638372,
2325.080946483, 0.999759637,
2325.101378335, 0.999723251,
2325.121809987, 0.999684161,
2325.142241740, 0.999684883,
2325.162673591, 0.999698863,
2325.203536994, 0.999784688,
2325.223968845, 0.999798398,
2325.244400496, 0.999770786,
2325.264832247, 0.999784981,
2325.285264097, 0.999656964,
2325.305695847, 0.999813245,
2325.326127597, 0.999830378,
2325.346559647, 0.999776266,
2325.366991396, 0.999801430,
2325.387423146, 0.999747889,
2325.407854895, 0.999758897,
2325.428286543, 0.999720888,
2325.448718392, 0.999731617,
2325.469150140, 0.999730964,
2325.489581788, 0.999785566,
2325.510013636, 0.999604891,
2325.530445384, 0.999732358,
2325.550877031, 0.999658783,
2325.571308878, 0.999617139,
2325.591740625, 0.999680386,
2325.612172272, 0.999702197,
2325.632604118, 0.999638254,
2325.653035865, 0.999721970,
2325.693899356, 0.999668858,
2325.714331102, 0.999661567,
2325.734762947, 0.999652455,
2325.755194592, 0.999708500,
2325.775626337, 0.999709074,
2325.796058182, 0.999670076,
2325.816489826, 0.999713467,
2325.836921570, 0.999675687,
2325.857353415, 0.999641733,
2325.877785158, 0.999727187,
2325.898216802, 0.999709216,
2325.918648645, 0.999705311,
2325.939080388, 0.999696390,
2325.959512031, 0.999774336,
2325.979943874, 0.999698750,
2326.000375616, 0.999709548,
2326.020807258, 0.999702195,
2326.041239100, 0.999740619,
2326.061670842, 0.999731876,
2326.082102683, 0.999720747,
2326.102534325, 0.999717598,
2326.122966065, 0.999706390,
2326.143397806, 0.999740793,
2326.204693027, 0.999666720,
2326.225124767, 0.999657936,
2326.245556507, 0.999682426,
